algorithm,instance,nodes,edges,diameter,diam_lB,diam_uB,radius,time,sep_size,balance,ratio,exit
Dual_NE_DMD,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,17753,443,0.503916,0.020802,post
Dual,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,447758,603,0.506225,0.028301,bfs_level
Dual_DMD,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,11555,434,0.518611,0.019993,post
Dual_DMD_NE,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,12112,405,0.519303,0.018632,post
Dual_NE,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,1433,488,0.508957,0.022780,post
Dual_NE_DMD,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,11020,434,0.518611,0.019993,post
Dual,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,381019,557,0.491618,0.026638,bfs_level
Dual_DMD,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,17660,422,0.502706,0.019841,post
Dual_DMD_NE,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,18027,397,0.503297,0.018644,post
Dual_NE,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,1401,470,0.493664,0.022384,post
Dual_NE_DMD,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,16499,422,0.502706,0.019841,post
Dual,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,449275,599,0.497673,0.028432,bfs_level
Dual_DMD,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,10796,418,0.511410,0.019429,post
Dual_DMD_NE,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,11432,398,0.511886,0.018482,post
Dual_NE,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,1428,479,0.500508,0.022607,post
Dual_NE_DMD,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,10338,418,0.511410,0.019429,post
Dual,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,378613,577,0.496708,0.027414,bfs_level
Dual_DMD,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,18096,432,0.509248,0.020141,post
Dual_DMD_NE,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,18653,405,0.509889,0.018858,post
Dual_NE,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,1418,491,0.498737,0.023233,post
Dual_NE_DMD,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,17169,432,0.509248,0.020141,post
Dual,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,448820,583,0.488662,0.028006,bfs_level
Dual_DMD,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,11127,429,0.500555,0.020230,post
Dual_DMD_NE,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,11738,398,0.501286,0.018741,post
Dual_NE,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,1438,474,0.491221,0.022651,post
Dual_NE_DMD,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,10726,429,0.500555,0.020230,post
Dual,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,381523,610,0.495470,0.029045,bfs_level
Dual_DMD,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,18805,432,0.508531,0.020160,post
Dual_DMD_NE,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,19498,407,0.509125,0.018971,post
Dual_NE,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,1445,497,0.498136,0.023538,post
Dual_NE_DMD,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,17242,432,0.508531,0.020160,post
Dual,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,448583,564,0.495427,0.026837,bfs_level
Dual_DMD,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,10533,411,0.506420,0.019226,post
Dual_DMD_NE,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,11131,389,0.506941,0.018178,post
Dual_NE,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,1406,464,0.497784,0.021974,post
Dual_NE_DMD,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,10241,411,0.506420,0.019226,post
Dual,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,379534,564,0.490052,0.027034,bfs_level
Dual_DMD,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,17249,417,0.501937,0.019624,post
Dual_DMD_NE,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,18003,397,0.502409,0.018666,post
Dual_NE,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,1423,468,0.492307,0.022329,post
Dual_NE_DMD,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,16395,417,0.501937,0.019624,post
Dual,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,448025,609,0.500308,0.028809,bfs_level
Dual_DMD,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,11752,438,0.513273,0.020316,post
Dual_DMD_NE,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,12314,407,0.514011,0.018851,post
Dual_NE,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,1447,494,0.503029,0.023243,post
Dual_NE_DMD,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,11195,438,0.513273,0.020316,post
Dual,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,381652,581,0.486755,0.027982,bfs_level
Dual_DMD,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,18015,436,0.498762,0.020612,post
Dual_DMD_NE,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,18516,412,0.499328,0.019455,post
Dual_NE,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,1419,485,0.489005,0.023251,post
Dual_NE_DMD,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,17025,436,0.498762,0.020612,post
Dual,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,449536,591,0.506116,0.027736,bfs_level
Dual_DMD,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,10893,416,0.518859,0.019152,post
Dual_DMD_NE,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,11405,387,0.519552,0.017793,post
Dual_NE,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,1421,478,0.508800,0.022315,post
Dual_NE_DMD,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,10400,416,0.518859,0.019152,post
Dual,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,379977,593,0.493827,0.028291,bfs_level
Dual_DMD,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,17625,416,0.506052,0.019471,post
Dual_DMD_NE,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,17848,392,0.506620,0.018327,post
Dual_NE,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,1455,474,0.496631,0.022486,post
Dual_NE_DMD,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,15895,416,0.506052,0.019471,post
Dual,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,448833,593,0.504389,0.027894,bfs_level
Dual_DMD,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,11385,433,0.517366,0.019978,post
Dual_DMD_NE,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,11689,406,0.518010,0.018709,post
Dual_NE,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,1431,477,0.507142,0.022316,post
Dual_NE_DMD,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,10606,433,0.517366,0.019978,post
Dual,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,381379,627,0.498888,0.029726,bfs_level
Dual_DMD,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,19669,445,0.512746,0.020657,post
Dual_DMD_NE,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,20306,419,0.513365,0.019427,post
Dual_NE,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,1447,510,0.501656,0.024045,post
Dual_NE_DMD,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,18151,445,0.512746,0.020657,post
Dual,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,449265,543,0.494653,0.025856,bfs_level
Dual_DMD,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,10438,417,0.505137,0.019542,post
Dual_DMD_NE,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,10971,398,0.505587,0.018635,post
Dual_NE,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,1401,462,0.496561,0.021914,post
Dual_NE_DMD,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,10208,417,0.505137,0.019542,post
Dual,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,380011,596,0.494813,0.028397,bfs_level
Dual_DMD,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,19497,454,0.508117,0.021205,post
Dual_DMD_NE,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,20053,413,0.509090,0.019253,post
Dual_NE,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,1420,501,0.497053,0.023763,post
Dual_NE_DMD,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,18201,454,0.508117,0.021205,post
Dual,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,449451,589,0.494062,0.028089,bfs_level
Dual_DMD,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,11282,431,0.505590,0.020190,post
Dual_DMD_NE,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,11843,415,0.505968,0.019426,post
Dual_NE,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,1423,483,0.496560,0.022918,post
Dual_NE_DMD,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,10724,431,0.505590,0.020190,post
Dual,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,382210,605,0.498912,0.028672,bfs_level
Dual_DMD,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,18295,432,0.511544,0.020081,post
Dual_DMD_NE,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,18720,403,0.512234,0.018708,post
Dual_NE,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,1441,486,0.501726,0.022903,post
Dual_NE_DMD,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,16518,432,0.511544,0.020081,post
Dual,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,450170,585,0.504329,0.027516,bfs_level
Dual_DMD,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,11408,423,0.517061,0.019521,post
Dual_DMD_NE,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,11908,391,0.517825,0.018018,post
Dual_NE,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,1429,485,0.506701,0.022706,post
Dual_NE_DMD,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,10830,423,0.517061,0.019521,post
Dual,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,379909,580,0.495755,0.027593,bfs_level
Dual_DMD,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,18234,431,0.507232,0.020147,post
Dual_DMD_NE,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,18750,408,0.507777,0.019051,post
Dual_NE,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,1437,486,0.497972,0.023018,post
Dual_NE_DMD,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,16941,431,0.507232,0.020147,post
Dual,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,448829,610,0.486284,0.029412,bfs_level
Dual_DMD,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,12694,444,0.498573,0.020998,post
Dual_DMD_NE,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,12598,420,0.499139,0.019840,post
Dual_NE,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,1441,504,0.488769,0.024177,post
Dual_NE_DMD,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,11503,444,0.498573,0.020998,post
Dual,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,383209,576,0.486767,0.027739,bfs_level
Dual_DMD,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,17568,424,0.498162,0.020057,post
Dual_DMD_NE,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,17994,401,0.498704,0.018948,post
Dual_NE,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,1413,473,0.489182,0.022666,post
Dual_NE_DMD,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,16250,424,0.498162,0.020057,post
Dual,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,449286,592,0.491532,0.028331,bfs_level
Dual_DMD,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,11246,435,0.504497,0.020408,post
Dual_DMD_NE,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,11823,410,0.505089,0.019213,post
Dual_NE,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,1437,488,0.493978,0.023238,post
Dual_NE_DMD,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,10804,435,0.504497,0.020408,post
Dual,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,379474,571,0.500284,0.026996,bfs_level
Dual_DMD,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,17296,412,0.511984,0.019134,post
Dual_DMD_NE,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,17562,391,0.512483,0.018141,post
Dual_NE,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,1427,461,0.502886,0.021683,post
Dual_NE_DMD,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,15740,412,0.511984,0.019134,post
Dual,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,449834,584,0.490878,0.027969,bfs_level
Dual_DMD,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,11062,426,0.503642,0.020006,post
Dual_DMD_NE,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,11692,397,0.504328,0.018618,post
Dual_NE,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,1426,487,0.493159,0.023216,post
Dual_NE_DMD,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,10719,426,0.503642,0.020006,post
Dual,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,381791,613,0.505022,0.028820,bfs_level
Dual_DMD,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,19220,439,0.518455,0.020229,post
Dual_DMD_NE,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,19618,414,0.519052,0.019055,post
Dual_NE,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,1444,491,0.507918,0.022953,post
Dual_NE_DMD,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,17218,439,0.518455,0.020229,post
Dual,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,450739,594,0.500911,0.028071,bfs_level
Dual_DMD,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,11500,439,0.512997,0.020370,post
Dual_DMD_NE,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,11946,411,0.513663,0.019046,post
Dual_NE,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,1434,489,0.503397,0.022994,post
Dual_NE_DMD,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,10966,439,0.512997,0.020370,post
Dual,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,378787,605,0.506929,0.028369,bfs_level
Dual_DMD,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,20299,454,0.520421,0.020873,post
Dual_DMD_NE,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,20996,412,0.521426,0.018905,post
Dual_NE,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,1426,520,0.508950,0.024287,post
Dual_NE_DMD,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,19158,454,0.520421,0.020873,post
Dual,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,449473,573,0.488233,0.027537,bfs_level
Dual_DMD,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,10776,411,0.499953,0.019391,post
Dual_DMD_NE,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,11319,383,0.500613,0.018046,post
Dual_NE,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,1428,469,0.490673,0.022427,post
Dual_NE_DMD,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,10392,411,0.499953,0.019391,post
Dual,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,382228,609,0.506333,0.028581,bfs_level
Dual_DMD,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,18754,436,0.519579,0.020061,post
Dual_DMD_NE,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,19317,406,0.520296,0.018655,post
Dual_NE,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,1445,502,0.508875,0.023442,post
Dual_NE_DMD,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,17373,436,0.519579,0.020061,post
Dual,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,449472,583,0.499716,0.027590,bfs_level
Dual_DMD,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,11004,418,0.513137,0.019386,post
Dual_DMD_NE,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,11436,392,0.513755,0.018158,post
Dual_NE,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,1423,482,0.502105,0.022702,post
Dual_NE_DMD,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,10482,418,0.513137,0.019386,post
Dual,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,379352,610,0.495435,0.029046,bfs_level
Dual_DMD,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,18986,421,0.508220,0.019651,post
Dual_DMD_NE,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,19423,399,0.508742,0.018605,post
Dual_NE,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,1439,489,0.498290,0.023151,post
Dual_NE_DMD,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,17101,421,0.508220,0.019651,post
Dual,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,449752,572,0.495203,0.027229,bfs_level
Dual_DMD,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,10738,422,0.507231,0.019723,post
Dual_DMD_NE,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,11268,397,0.507823,0.018533,post
Dual_NE,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,1415,468,0.497654,0.022169,post
Dual_NE_DMD,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,10301,422,0.507231,0.019723,post
Dual,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,381672,577,0.491499,0.027608,bfs_level
Dual_DMD,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,18570,440,0.502849,0.020689,post
Dual_DMD_NE,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,18811,421,0.503298,0.019778,post
Dual_NE,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,1431,485,0.493662,0.023104,post
Dual_NE_DMD,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,17226,440,0.502849,0.020689,post
Dual,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,449584,598,0.494202,0.028517,bfs_level
Dual_DMD,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,11194,432,0.507244,0.020194,post
Dual_DMD_NE,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,11710,398,0.508050,0.018575,post
Dual_NE,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,1425,483,0.496913,0.022907,post
Dual_NE_DMD,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,10690,432,0.507244,0.020194,post
Dual,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,380257,599,0.506606,0.028097,bfs_level
Dual_DMD,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,18435,433,0.519070,0.019935,post
Dual_DMD_NE,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,18934,405,0.519739,0.018622,post
Dual_NE,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,1440,492,0.509149,0.022963,post
Dual_NE_DMD,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,16845,433,0.519070,0.019935,post
Dual,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,448642,608,0.493967,0.029008,bfs_level
Dual_DMD,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,11735,445,0.506650,0.020822,post
Dual_DMD_NE,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,12288,420,0.507242,0.019629,post
Dual_NE,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,1438,502,0.496465,0.023830,post
Dual_NE_DMD,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,11195,445,0.506650,0.020822,post
Dual,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,381850,562,0.505982,0.026368,bfs_level
Dual_DMD,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,17129,416,0.516758,0.019203,post
Dual_DMD_NE,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,17736,396,0.517235,0.018263,post
Dual_NE,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,1426,456,0.508499,0.021289,post
Dual_NE_DMD,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,15945,416,0.516758,0.019203,post
Dual,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,450187,563,0.487490,0.027080,bfs_level
Dual_DMD,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,10829,418,0.498445,0.019764,post
Dual_DMD_NE,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,11318,399,0.498892,0.018848,post
Dual_NE,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,1415,467,0.489741,0.022359,post
Dual_NE_DMD,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,10410,418,0.498445,0.019764,post
Dual,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,379796,608,0.495376,0.028952,bfs_level
Dual_DMD,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,19740,451,0.508259,0.021060,post
Dual_DMD_NE,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,20434,421,0.508971,0.019632,post
Dual_NE,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,1444,498,0.497971,0.023591,post
Dual_NE_DMD,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,18160,451,0.508259,0.021060,post
Dual,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,449287,578,0.487976,0.027790,bfs_level
Dual_DMD,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,10861,414,0.499670,0.019541,post
Dual_DMD_NE,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,11299,392,0.500189,0.018484,post
Dual_NE,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,1428,473,0.490439,0.022627,post
Dual_NE_DMD,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,10363,414,0.499670,0.019541,post
Dual,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,381601,577,0.504234,0.027140,bfs_level
Dual_DMD,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,17961,427,0.515917,0.019736,post
Dual_DMD_NE,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,18500,401,0.516537,0.018512,post
Dual_NE,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,1414,478,0.506582,0.022379,post
Dual_NE_DMD,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,16636,427,0.515917,0.019736,post
Dual,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,449982,573,0.492365,0.027382,bfs_level
Dual_DMD,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,10666,415,0.504009,0.019476,post
Dual_DMD_NE,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,11239,396,0.504459,0.018568,post
Dual_NE,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,1426,463,0.494953,0.022010,post
Dual_NE_DMD,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,10366,415,0.504009,0.019476,post
Dual,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,379132,591,0.502049,0.027885,bfs_level
Dual_DMD,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,18516,429,0.513884,0.019880,post
Dual_DMD_NE,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,18968,406,0.514431,0.018795,post
Dual_NE,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,1438,476,0.504773,0.022338,post
Dual_NE_DMD,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,16856,429,0.513884,0.019880,post
Dual,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,449018,607,0.491214,0.029068,bfs_level
Dual_DMD,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,11785,436,0.503904,0.020471,post
Dual_DMD_NE,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,12290,401,0.504732,0.018797,post
Dual_NE,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,1448,485,0.494084,0.023091,post
Dual_NE_DMD,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,11118,436,0.503904,0.020471,post
Dual,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,382389,587,0.496790,0.027890,bfs_level
Dual_DMD,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,17766,425,0.509270,0.019812,post
Dual_DMD_NE,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,18554,398,0.509911,0.018530,post
Dual_NE,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,1438,483,0.499245,0.022836,post
Dual_NE_DMD,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,16690,425,0.509270,0.019812,post
Dual,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,449757,565,0.499008,0.026756,bfs_level
Dual_DMD,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,11516,446,0.509560,0.020790,post
Dual_DMD_NE,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,12081,421,0.510154,0.019601,post
Dual_NE,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,1416,500,0.500544,0.023605,post
Dual_NE_DMD,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,11430,446,0.509560,0.020790,post
Dual,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,379489,597,0.503902,0.028102,bfs_level
Dual_DMD,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,18612,429,0.516737,0.019808,post
Dual_DMD_NE,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,19149,399,0.517453,0.018397,post
Dual_NE,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,1429,489,0.506464,0.022902,post
Dual_NE_DMD,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,17005,429,0.516737,0.019808,post
Dual,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,449373,624,0.491972,0.029859,bfs_level
Dual_DMD,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,12249,441,0.505174,0.020673,post
Dual_DMD_NE,big_delaunay/delaunay_64000,64000,191994,-1,161,310,-1,12709,423,0.505601,0.019813,post
